reinstant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,cnt_lag1
11409,2012-04-20 00:00:00,2,1,4,8,0,5,1,1,0.44,0.4394,0.94,0.0,32,668,700,359
11410,2012-04-20 00:00:00,2,1,4,9,0,5,1,1,0.46,0.4545,0.88,0.0896,30,329,359,700
11411,2012-04-20 00:00:00,2,1,4,10,0,5,1,1,0.5,0.4848,0.77,0.194,67,170,237,359
11412,2012-04-20 00:00:00,2,1,4,11,0,5,1,1,0.54,0.5152,0.68,0.1642,64,190,254,237
11413,2012-04-20 00:00:00,2,1,4,12,0,5,1,1,0.58,0.5455,0.53,0.194,102,260,362,254
11414,2012-04-20 00:00:00,2,1,4,13,0,5,1,1,0.62,0.6212,0.43,0.194,105,276,381,362
11415,2012-04-20 00:00:00,2,1,4,14,0,5,1,1,0.64,0.6212,0.44,0.2239,156,238,394,381
11416,2012-04-20 00:00:00,2,1,4,15,0,5,1,1,0.64,0.6212,0.47,0.194,145,262,407,394
11417,2012-04-20 00:00:00,2,1,4,16,0,5,1,1,0.66,0.6212,0.44,0.194,151,429,580,407
11418,2012-04-20 00:00:00,2,1,4,17,0,5,1,1,0.64,0.6212,0.47,0.2836,122,697,819,580
11419,2012-04-20 00:00:00,2,1,4,18,0,5,1,1,0.62,0.6212,0.5,0.2836,110,558,668,819
11420,2012-04-20 00:00:00,2,1,4,19,0,5,1,1,0.6,0.6212,0.53,0.194,82,410,492,668
11421,2012-04-20 00:00:00,2,1,4,20,0,5,1,1,0.58,0.5455,0.56,0.1642,52,289,341,492
11422,2012-04-20 00:00:00,2,1,4,21,0,5,1,1,0.56,0.5303,0.68,0.1343,35,252,287,341
11423,2012-04-20 00:00:00,2,1,4,22,0,5,1,1,0.54,0.5152,0.68,0.2537,26,176,202,287
11424,2012-04-20 00:00:00,2,1,4,23,0,5,1,1,0.52,0.5,0.72,0.1343,31,156,187,202
11425,2012-04-21 00:00:00,2,1,4,0,0,6,0,1,0.52,0.5,0.77,0.2239,31,111,142,187
11426,2012-04-21 00:00:00,2,1,4,1,0,6,0,1,0.52,0.5,0.77,0.2239,24,64,88,142
11427,2012-04-21 00:00:00,2,1,4,2,0,6,0,1,0.52,0.5,0.77,0.1343,12,69,81,88
11428,2012-04-21 00:00:00,2,1,4,3,0,6,0,1,0.5,0.4848,0.82,0.2239,4,25,29,81
11429,2012-04-21 00:00:00,2,1,4,4,0,6,0,1,0.5,0.4848,0.82,0.2537,0,9,9,29
11430,2012-04-21 00:00:00,2,1,4,5,0,6,0,1,0.5,0.4848,0.82,0.2537,0,1,1,9
11431,2012-04-21 00:00:00,2,1,4,6,0,6,0,1,0.5,0.4848,0.82,0.2239,10,21,31,1
11432,2012-04-21 00:00:00,2,1,4,7,0,6,0,1,0.5,0.4848,0.82,0.2836,21,55,76,31
11433,2012-04-21 00:00:00,2,1,4,8,0,6,0,1,0.52,0.5,0.81,0.2537,52,149,201,76
11434,2012-04-21 00:00:00,2,1,4,9,0,6,0,1,0.54,0.5152,0.77,0.1642,115,216,331,201
11435,2012-04-21 00:00:00,2,1,4,10,0,6,0,1,0.6,0.6061,0.64,0.2836,183,299,482,331
11436,2012-04-21 00:00:00,2,1,4,11,0,6,0,1,0.62,0.6061,0.61,0.3284,260,348,608,482
11437,2012-04-21 00:00:00,2,1,4,12,0,6,0,1,0.64,0.6212,0.57,0.2239,262,378,640,608
11438,2012-04-21 00:00:00,2,1,4,13,0,6,0,1,0.66,0.6212,0.54,0.2239,291,358,649,640
11439,2012-04-21 00:00:00,2,1,4,14,0,6,0,1,0.7,0.6364,0.45,0.2836,278,331,609,649
11440,2012-04-21 00:00:00,2,1,4,15,0,6,0,1,0.72,0.6515,0.39,0.2537,267,361,628,609
11441,2012-04-21 00:00:00,2,1,4,16,0,6,0,1,0.7,0.6364,0.42,0.3284,267,372,639,628
11442,2012-04-21 00:00:00,2,1,4,17,0,6,0,2,0.74,0.6515,0.3,0.3881,259,309,568,639
11443,2012-04-21 00:00:00,2,1,4,18,0,6,0,2,0.68,0.6364,0.47,0.4925,133,283,416,568
11444,2012-04-21 00:00:00,2,1,4,19,0,6,0,3,0.56,0.5303,0.73,0.4925,9,45,54,416
11445,2012-04-21 00:00:00,2,1,4,20,0,6,0,3,0.5,0.4848,0.82,0.2985,5,34,39,54
11446,2012-04-21 00:00:00,2,1,4,21,0,6,0,3,0.5,0.4848,0.82,0.3881,20,82,102,39
11447,2012-04-21 00:00:00,2,1,4,22,0,6,0,1,0.48,0.4697,0.82,0.2985,20,90,110,102
11448,2012-04-21 00:00:00,2,1,4,23,0,6,0,2,0.46,0.4545,0.82,0.2836,18,73,91,110
11449,2012-04-22 00:00:00,2,1,4,0,0,0,0,2,0.46,0.4545,0.82,0.194,32,85,117,91
11450,2012-04-22 00:00:00,2,1,4,1,0,0,0,2,0.46,0.4545,0.82,0.3284,10,63,73,117
11451,2012-04-22 00:00:00,2,1,4,2,0,0,0,1,0.46,0.4545,0.72,0.2836,7,49,56,73
11452,2012-04-22 00:00:00,2,1,4,3,0,0,0,2,0.44,0.4394,0.82,0.1642,7,33,40,56
11453,2012-04-22 00:00:00,2,1,4,4,0,0,0,2,0.44,0.4394,0.77,0.1642,0,7,7,40
11454,2012-04-22 00:00:00,2,1,4,5,0,0,0,2,0.44,0.4394,0.77,0.2239,0,6,6,7
11455,2012-04-22 00:00:00,2,1,4,6,0,0,0,2,0.44,0.4394,0.72,0.3284,6,6,12,6
11456,2012-04-22 00:00:00,2,1,4,7,0,0,0,3,0.42,0.4242,0.77,0.3881,2,22,24,12
11457,2012-04-22 00:00:00,2,1,4,8,0,0,0,3,0.4,0.4091,0.82,0.2537,8,43,51,24
11458,2012-04-22 00:00:00,2,1,4,9,0,0,0,3,0.4,0.4091,0.82,0.2537,8,71,79,51
11459,2012-04-22 00:00:00,2,1,4,10,0,0,0,3,0.38,0.3939,0.82,0.3284,11,57,68,79
11460,2012-04-22 00:00:00,2,1,4,11,0,0,0,3,0.38,0.3939,0.87,0.2985,7,70,77,68
11461,2012-04-22 00:00:00,2,1,4,12,0,0,0,3,0.38,0.3939,0.87,0.3284,5,56,61,77
11462,2012-04-22 00:00:00,2,1,4,13,0,0,0,3,0.38,0.3939,0.82,0.3582,5,47,52,61
11463,2012-04-22 00:00:00,2,1,4,14,0,0,0,3,0.38,0.3939,0.87,0.3284,3,50,53,52
11464,2012-04-22 00:00:00,2,1,4,15,0,0,0,3,0.38,0.3939,0.87,0.3881,0,38,38,53
11465,2012-04-22 00:00:00,2,1,4,16,0,0,0,3,0.38,0.3939,0.87,0.4478,4,32,36,38
11466,2012-04-22 00:00:00,2,1,4,17,0,0,0,3,0.36,0.3182,0.93,0.4478,2,25,27,36
11467,2012-04-22 00:00:00,2,1,4,18,0,0,0,3,0.36,0.3182,0.93,0.4478,1,38,39,27
11468,2012-04-22 00:00:00,2,1,4,19,0,0,0,3,0.36,0.3182,0.87,0.5224,1,34,35,39
11469,2012-04-22 00:00:00,2,1,4,20,0,0,0,3,0.36,0.3333,0.93,0.4179,1,34,35,35
11470,2012-04-22 00:00:00,2,1,4,21,0,0,0,3,0.36,0.3333,0.87,0.3881,0,11,11,35
11471,2012-04-22 00:00:00,2,1,4,22,0,0,0,3,0.34,0.2879,0.87,0.5224,0,13,13,11
11472,2012-04-22 00:00:00,2,1,4,23,0,0,0,3,0.36,0.3182,0.81,0.4627,0,17,17,13
11473,2012-04-23 00:00:00,2,1,4,0,0,1,1,3,0.36,0.3333,0.81,0.4179,0,6,6,17
11474,2012-04-23 00:00:00,2,1,4,1,0,1,1,3,0.34,0.303,0.87,0.3582,1,1,2,6
11475,2012-04-23 00:00:00,2,1,4,2,0,1,1,2,0.32,0.303,0.87,0.3284,1,3,4,2
11476,2012-04-23 00:00:00,2,1,4,3,0,1,1,2,0.32,0.303,0.81,0.2836,0,1,1,4
11477,2012-04-23 00:00:00,2,1,4,4,0,1,1,3,0.3,0.2879,0.81,0.2836,0,3,3,1
11478,2012-04-23 00:00:00,2,1,4,5,0,1,1,3,0.3,0.2879,0.81,0.2836,0,14,14,3
11479,2012-04-23 00:00:00,2,1,4,6,0,1,1,2,0.3,0.2727,0.81,0.2985,2,43,45,14
11480,2012-04-23 00:00:00,2,1,4,7,0,1,1,3,0.3,0.2879,0.81,0.2537,1,206,207,45
11481,2012-04-23 00:00:00,2,1,4,8,0,1,1,2,0.3,0.2727,0.75,0.3284,11,471,482,207
11482,2012-04-23 00:00:00,2,1,4,9,0,1,1,2,0.3,0.2727,0.75,0.3881,17,255,272,482
11483,2012-04-23 00:00:00,2,1,4,10,0,1,1,2,0.32,0.303,0.7,0.3284,12,88,100,272
11484,2012-04-23 00:00:00,2,1,4,11,0,1,1,2,0.32,0.2879,0.7,0.3582,10,91,101,100
11485,2012-04-23 00:00:00,2,1,4,12,0,1,1,3,0.34,0.303,0.71,0.3582,12,117,129,101
11486,2012-04-23 00:00:00,2,1,4,13,0,1,1,3,0.34,0.303,0.66,0.3881,9,98,107,129
11487,2012-04-23 00:00:00,2,1,4,14,0,1,1,3,0.36,0.3182,0.62,0.4478,12,102,114,107
11488,2012-04-23 00:00:00,2,1,4,15,0,1,1,2,0.36,0.3333,0.62,0.3881,11,101,112,114
11489,2012-04-23 00:00:00,2,1,4,16,0,1,1,3,0.3,0.2727,0.81,0.3582,10,93,103,112
11490,2012-04-23 00:00:00,2,1,4,17,0,1,1,3,0.3,0.2727,0.82,0.3284,13,219,232,103
11491,2012-04-23 00:00:00,2,1,4,18,0,1,1,3,0.32,0.3333,0.81,0.1343,10,369,379,232
11492,2012-04-23 00:00:00,2,1,4,19,0,1,1,2,0.34,0.3182,0.76,0.2239,11,287,298,379
11493,2012-04-23 00:00:00,2,1,4,20,0,1,1,2,0.32,0.3182,0.76,0.1642,17,186,203,298
11494,2012-04-23 00:00:00,2,1,4,21,0,1,1,2,0.32,0.303,0.81,0.2239,7,145,152,203
11495,2012-04-23 00:00:00,2,1,4,22,0,1,1,1,0.32,0.3182,0.76,0.194,18,71,89,152
11496,2012-04-23 00:00:00,2,1,4,23,0,1,1,1,0.32,0.3182,0.76,0.1642,10,49,59,89
11497,2012-04-24 00:00:00,2,1,4,0,0,2,1,2,0.32,0.3333,0.76,0.1343,0,13,13,59
11498,2012-04-24 00:00:00,2,1,4,1,0,2,1,2,0.32,0.3333,0.81,0.1343,1,6,7,13
11499,2012-04-24 00:00:00,2,1,4,2,0,2,1,1,0.32,0.3182,0.81,0.194,0,3,3,7
11500,2012-04-24 00:00:00,2,1,4,3,0,2,1,1,0.32,0.303,0.81,0.2239,0,2,2,3
11501,2012-04-24 00:00:00,2,1,4,4,0,2,1,1,0.3,0.2879,0.7,0.194,0,3,3,2
11502,2012-04-24 00:00:00,2,1,4,5,0,2,1,1,0.3,0.2879,0.7,0.194,0,22,22,3
11503,2012-04-24 00:00:00,2,1,4,6,0,2,1,1,0.3,0.2879,0.7,0.2239,3,117,120,22
11504,2012-04-24 00:00:00,2,1,4,7,0,2,1,1,0.32,0.303,0.66,0.2836,3,387,390,120
11505,2012-04-24 00:00:00,2,1,4,8,0,2,1,1,0.34,0.3182,0.61,0.2537,12,599,611,390
11506,2012-04-24 00:00:00,2,1,4,9,0,2,1,1,0.4,0.4091,0.47,0.3582,6,302,308,611
11507,2012-04-24 00:00:00,2,1,4,10,0,2,1,1,0.42,0.4242,0.47,0.2985,33,129,162,308
11508,2012-04-24 00:00:00,2,1,4,11,0,2,1,1,0.46,0.4545,0.31,0.3881,27,157,184,162
11509,2012-04-24 00:00:00,2,1,4,12,0,2,1,1,0.48,0.4697,0.29,0.3881,36,188,224,184
11510,2012-04-24 00:00:00,2,1,4,13,0,2,1,1,0.5,0.4848,0.29,0.3881,35,189,224,224
11511,2012-04-24 00:00:00,2,1,4,14,0,2,1,1,0.5,0.4848,0.25,0.3881,50,166,216,224
11512,2012-04-24 00:00:00,2,1,4,15,0,2,1,1,0.5,0.4848,0.23,0.4179,60,176,236,216
11513,2012-04-24 00:00:00,2,1,4,16,0,2,1,1,0.5,0.4848,0.23,0.194,54,308,362,236
11514,2012-04-24 00:00:00,2,1,4,17,0,2,1,1,0.52,0.5,0.22,0.3881,72,619,691,362
11515,2012-04-24 00:00:00,2,1,4,18,0,2,1,1,0.5,0.4848,0.18,0.0,52,580,632,691
11516,2012-04-24 00:00:00,2,1,4,19,0,2,1,1,0.5,0.4848,0.18,0.2537,33,449,482,632
11517,2012-04-24 00:00:00,2,1,4,20,0,2,1,1,0.48,0.4697,0.21,0.3284,16,269,285,482
11518,2012-04-24 00:00:00,2,1,4,21,0,2,1,2,0.46,0.4545,0.28,0.1642,13,213,226,285
11519,2012-04-24 00:00:00,2,1,4,22,0,2,1,1,0.44,0.4394,0.35,0.1045,8,149,157,226
11520,2012-04-24 00:00:00,2,1,4,23,0,2,1,1,0.42,0.4242,0.38,0.0896,4,69,73,157
11521,2012-04-25 00:00:00,2,1,4,0,0,3,1,1,0.44,0.4394,0.38,0.0,13,23,36,73
11522,2012-04-25 00:00:00,2,1,4,1,0,3,1,1,0.42,0.4242,0.41,0.0,8,17,25,36
11523,2012-04-25 00:00:00,2,1,4,2,0,3,1,1,0.36,0.3788,0.62,0.0,1,6,7,25
11524,2012-04-25 00:00:00,2,1,4,3,0,3,1,1,0.32,0.3333,0.7,0.0896,0,3,3,7
11525,2012-04-25 00:00:00,2,1,4,4,0,3,1,1,0.34,0.3485,0.66,0.0896,0,6,6,3
11526,2012-04-25 00:00:00,2,1,4,5,0,3,1,1,0.34,0.3636,0.66,0.0,0,24,24,6
11527,2012-04-25 00:00:00,2,1,4,6,0,3,1,1,0.34,0.3636,0.66,0.0,3,103,106,24
11528,2012-04-25 00:00:00,2,1,4,7,0,3,1,1,0.34,0.3636,0.71,0.0,13,376,389,106
11529,2012-04-25 00:00:00,2,1,4,8,0,3,1,1,0.36,0.3636,0.76,0.0896,20,634,654,389
11530,2012-04-25 00:00:00,2,1,4,9,0,3,1,1,0.42,0.4242,0.54,0.0,33,288,321,654
11531,2012-04-25 00:00:00,2,1,4,10,0,3,1,1,0.52,0.5,0.34,0.0,44,138,182,321
11532,2012-04-25 00:00:00,2,1,4,11,0,3,1,1,0.52,0.5,0.32,0.1343,42,177,219,182
11533,2012-04-25 00:00:00,2,1,4,12,0,3,1,1,0.54,0.5152,0.28,0.2836,49,220,269,219
11534,2012-04-25 00:00:00,2,1,4,13,0,3,1,1,0.56,0.5303,0.26,0.2239,35,193,228,269
11535,2012-04-25 00:00:00,2,1,4,14,0,3,1,1,0.56,0.5303,0.22,0.3582,47,176,223,228
11536,2012-04-25 00:00:00,2,1,4,15,0,3,1,1,0.58,0.5455,0.19,0.1642,47,182,229,223
11537,2012-04-25 00:00:00,2,1,4,16,0,3,1,1,0.6,0.5909,0.2,0.3284,49,327,376,229
11538,2012-04-25 00:00:00,2,1,4,17,0,3,1,1,0.6,0.5909,0.2,0.2985,68,664,732,376
11539,2012-04-25 00:00:00,2,1,4,18,0,3,1,1,0.6,0.5909,0.2,0.2836,60,649,709,732
11540,2012-04-25 00:00:00,2,1,4,19,0,3,1,1,0.6,0.5909,0.2,0.194,42,501,543,709
11541,2012-04-25 00:00:00,2,1,4,20,0,3,1,1,0.56,0.5303,0.22,0.0896,22,358,380,543
11542,2012-04-25 00:00:00,2,1,4,21,0,3,1,1,0.52,0.5,0.52,0.1343,27,212,239,380
11543,2012-04-25 00:00:00,2,1,4,22,0,3,1,1,0.5,0.4848,0.51,0.0,22,170,192,239
11544,2012-04-25 00:00:00,2,1,4,23,0,3,1,2,0.5,0.4848,0.51,0.0896,10,94,104,192
11545,2012-04-26 00:00:00,2,1,4,0,0,4,1,2,0.48,0.4697,0.63,0.0,1,42,43,104
11546,2012-04-26 00:00:00,2,1,4,1,0,4,1,2,0.48,0.4697,0.48,0.0896,1,22,23,43
11547,2012-04-26 00:00:00,2,1,4,2,0,4,1,2,0.48,0.4697,0.55,0.1045,3,10,13,23
11548,2012-04-26 00:00:00,2,1,4,3,0,4,1,2,0.48,0.4697,0.55,0.0896,1,5,6,13
11549,2012-04-26 00:00:00,2,1,4,4,0,4,1,2,0.48,0.4697,0.59,0.0896,1,2,3,6
11550,2012-04-26 00:00:00,2,1,4,5,0,4,1,2,0.48,0.4697,0.63,0.1343,0,17,17,3
11551,2012-04-26 00:00:00,2,1,4,6,0,4,1,2,0.48,0.4697,0.63,0.2537,5,122,127,17
11552,2012-04-26 00:00:00,2,1,4,7,0,4,1,3,0.46,0.4545,0.82,0.3582,3,222,225,127
11553,2012-04-26 00:00:00,2,1,4,8,0,4,1,3,0.46,0.4545,0.82,0.194,4,358,362,225
11554,2012-04-26 00:00:00,2,1,4,9,0,4,1,3,0.46,0.4545,0.88,0.1642,12,189,201,362
11555,2012-04-26 00:00:00,2,1,4,10,0,4,1,2,0.46,0.4545,0.94,0.1642,14,125,139,201
11556,2012-04-26 00:00:00,2,1,4,11,0,4,1,2,0.46,0.4545,0.94,0.2239,16,135,151,139
11557,2012-04-26 00:00:00,2,1,4,12,0,4,1,2,0.52,0.5,0.83,0.1343,24,180,204,151
11558,2012-04-26 00:00:00,2,1,4,13,0,4,1,2,0.5,0.4848,0.82,0.1642,19,178,197,204
11559,2012-04-26 00:00:00,2,1,4,14,0,4,1,2,0.54,0.5152,0.77,0.194,37,132,169,197
11560,2012-04-26 00:00:00,2,1,4,15,0,4,1,2,0.52,0.5,0.83,0.3284,39,165,204,169
11561,2012-04-26 00:00:00,2,1,4,16,0,4,1,2,0.52,0.5,0.83,0.2239,37,281,318,204
11562,2012-04-26 00:00:00,2,1,4,17,0,4,1,1,0.54,0.5152,0.77,0.1642,49,565,614,318
11563,2012-04-26 00:00:00,2,1,4,18,0,4,1,2,0.54,0.5152,0.77,0.194,75,589,664,614
11564,2012-04-26 00:00:00,2,1,4,19,0,4,1,2,0.54,0.5152,0.77,0.2239,57,407,464,664
11565,2012-04-26 00:00:00,2,1,4,20,0,4,1,1,0.54,0.5152,0.77,0.194,23,314,337,464
11566,2012-04-26 00:00:00,2,1,4,21,0,4,1,1,0.52,0.5,0.83,0.2239,28,222,250,337
11567,2012-04-26 00:00:00,2,1,4,22,0,4,1,1,0.52,0.5,0.83,0.1642,20,163,183,250
11568,2012-04-26 00:00:00,2,1,4,23,0,4,1,1,0.5,0.4848,0.88,0.1642,6,106,112,183
11569,2012-04-27 00:00:00,2,1,4,0,0,5,1,1,0.54,0.5152,0.68,0.5522,12,61,73,112
11570,2012-04-27 00:00:00,2,1,4,1,0,5,1,1,0.5,0.4848,0.59,0.4478,3,32,35,73
11571,2012-04-27 00:00:00,2,1,4,2,0,5,1,1,0.48,0.4697,0.59,0.4179,4,18,22,35
11572,2012-04-27 00:00:00,2,1,4,3,0,5,1,1,0.44,0.4394,0.47,0.4925,1,2,3,22
11573,2012-04-27 00:00:00,2,1,4,4,0,5,1,1,0.42,0.4242,0.44,0.2537,0,6,6,3
11574,2012-04-27 00:00:00,2,1,4,5,0,5,1,1,0.42,0.4242,0.44,0.3582,0,19,19,6
11575,2012-04-27 00:00:00,2,1,4,6,0,5,1,1,0.4,0.4091,0.43,0.2537,5,115,120,19
11576,2012-04-27 00:00:00,2,1,4,7,0,5,1,1,0.38,0.3939,0.5,0.2836,10,305,315,120
11577,2012-04-27 00:00:00,2,1,4,8,0,5,1,1,0.4,0.4091,0.5,0.0,17,575,592,315
11578,2012-04-27 00:00:00,2,1,4,9,0,5,1,1,0.42,0.4242,0.44,0.4925,42,292,334,592
11579,2012-04-27 00:00:00,2,1,4,10,0,5,1,1,0.44,0.4394,0.38,0.4179,64,172,236,334
11580,2012-04-27 00:00:00,2,1,4,11,0,5,1,1,0.44,0.4394,0.38,0.3284,47,186,233,236
11581,2012-04-27 00:00:00,2,1,4,12,0,5,1,1,0.46,0.4545,0.36,0.3582,63,244,307,233
11582,2012-04-27 00:00:00,2,1,4,13,0,5,1,1,0.46,0.4545,0.33,0.3881,94,212,306,307
11583,2012-04-27 00:00:00,2,1,4,14,0,5,1,1,0.46,0.4545,0.33,0.3284,94,206,300,306
11584,2012-04-27 00:00:00,2,1,4,15,0,5,1,1,0.52,0.5,0.29,0.4925,101,223,324,300
11585,2012-04-27 00:00:00,2,1,4,16,0,5,1,1,0.52,0.5,0.29,0.2537,105,335,440,324
11586,2012-04-27 00:00:00,2,1,4,17,0,5,1,1,0.54,0.5152,0.24,0.3881,89,613,702,440
11587,2012-04-27 00:00:00,2,1,4,18,0,5,1,1,0.52,0.5,0.25,0.3582,94,560,654,702
11588,2012-04-27 00:00:00,2,1,4,19,0,5,1,1,0.5,0.4848,0.27,0.3881,62,379,441,654
11589,2012-04-27 00:00:00,2,1,4,20,0,5,1,1,0.46,0.4545,0.31,0.2836,49,240,289,441
11590,2012-04-27 00:00:00,2,1,4,21,0,5,1,1,0.44,0.4394,0.33,0.2985,23,185,208,289
11591,2012-04-27 00:00:00,2,1,4,22,0,5,1,1,0.42,0.4242,0.38,0.2537,24,134,158,208
11592,2012-04-27 00:00:00,2,1,4,23,0,5,1,1,0.4,0.4091,0.4,0.2537,11,105,116,158
11593,2012-04-28 00:00:00,2,1,4,0,0,6,0,1,0.38,0.3939,0.43,0.1642,4,99,103,116
11594,2012-04-28 00:00:00,2,1,4,1,0,6,0,1,0.36,0.3333,0.5,0.2985,7,60,67,103
11595,2012-04-28 00:00:00,2,1,4,2,0,6,0,1,0.36,0.3485,0.43,0.1642,8,49,57,67
11596,2012-04-28 00:00:00,2,1,4,3,0,6,0,1,0.34,0.3182,0.49,0.2239,3,23,26,57
11597,2012-04-28 00:00:00,2,1,4,4,0,6,0,1,0.34,0.3333,0.49,0.1642,0,2,2,26
11598,2012-04-28 00:00:00,2,1,4,5,0,6,0,1,0.34,0.3333,0.46,0.1343,2,3,5,2
11599,2012-04-28 00:00:00,2,1,4,6,0,6,0,1,0.34,0.3333,0.49,0.194,10,18,28,5
11600,2012-04-28 00:00:00,2,1,4,7,0,6,0,1,0.34,0.3333,0.49,0.1642,10,45,55,28
11601,2012-04-28 00:00:00,2,1,4,8,0,6,0,1,0.38,0.3939,0.4,0.1343,24,134,158,55
11602,2012-04-28 00:00:00,2,1,4,9,0,6,0,2,0.38,0.3939,0.37,0.0,45,169,214,158
11603,2012-04-28 00:00:00,2,1,4,10,0,6,0,2,0.38,0.3939,0.4,0.1642,60,231,291,214
11604,2012-04-28 00:00:00,2,1,4,11,0,6,0,2,0.38,0.3939,0.4,0.1045,96,262,358,291
11605,2012-04-28 00:00:00,2,1,4,12,0,6,0,2,0.38,0.3939,0.43,0.0,105,276,381,358
11606,2012-04-28 00:00:00,2,1,4,13,0,6,0,2,0.4,0.4091,0.37,0.0,120,269,389,381
11607,2012-04-28 00:00:00,2,1,4,14,0,6,0,1,0.42,0.4242,0.38,0.1045,147,293,440,389
11608,2012-04-28 00:00:00,2,1,4,15,0,6,0,1,0.42,0.4242,0.41,0.2239,148,260,408,440
11609,2012-04-28 00:00:00,2,1,4,16,0,6,0,2,0.44,0.4394,0.38,0.194,132,244,376,408
11610,2012-04-28 00:00:00,2,1,4,17,0,6,0,2,0.42,0.4242,0.41,0.1343,98,224,322,376
11611,2012-04-28 00:00:00,2,1,4,18,0,6,0,3,0.4,0.4091,0.47,0.0,17,73,90,322
11612,2012-04-28 00:00:00,2,1,4,19,0,6,0,3,0.36,0.3485,0.71,0.1343,29,110,139,90
11613,2012-04-28 00:00:00,2,1,4,20,0,6,0,2,0.38,0.3939,0.66,0.0,21,81,102,139
11614,2012-04-28 00:00:00,2,1,4,21,0,6,0,3,0.36,0.3485,0.71,0.194,12,72,84,102
11615,2012-04-28 00:00:00,2,1,4,22,0,6,0,2,0.36,0.3485,0.71,0.1343,17,66,83,84
11616,2012-04-28 00:00:00,2,1,4,23,0,6,0,2,0.38,0.3939,0.76,0.0896,5,37,42,83
11617,2012-04-29 00:00:00,2,1,4,0,0,0,0,3,0.36,0.3485,0.81,0.1343,0,36,36,42
11618,2012-04-29 00:00:00,2,1,4,1,0,0,0,2,0.36,0.3485,0.81,0.1343,5,37,42,36
11619,2012-04-29 00:00:00,2,1,4,2,0,0,0,2,0.36,0.3636,0.87,0.1045,4,36,40,42
11620,2012-04-29 00:00:00,2,1,4,3,0,0,0,2,0.36,0.3485,0.87,0.194,2,14,16,40
11621,2012-04-29 00:00:00,2,1,4,4,0,0,0,2,0.36,0.3485,0.87,0.1343,0,4,4,16
11622,2012-04-29 00:00:00,2,1,4,5,0,0,0,1,0.34,0.3636,0.87,0.0,0,6,6,4
11623,2012-04-29 00:00:00,2,1,4,6,0,0,0,1,0.34,0.3333,0.87,0.1343,1,6,7,6
11624,2012-04-29 00:00:00,2,1,4,7,0,0,0,2,0.34,0.3333,0.87,0.1343,7,20,27,7
11625,2012-04-29 00:00:00,2,1,4,8,0,0,0,1,0.38,0.3939,0.76,0.1343,26,81,107,27
11626,2012-04-29 00:00:00,2,1,4,9,0,0,0,1,0.4,0.4091,0.71,0.1343,52,133,185,107
11627,2012-04-29 00:00:00,2,1,4,10,0,0,0,1,0.42,0.4242,0.67,0.0896,127,253,380,185
11628,2012-04-29 00:00:00,2,1,4,11,0,0,0,1,0.46,0.4545,0.51,0.0,128,283,411,380
11629,2012-04-29 00:00:00,2,1,4,12,0,0,0,1,0.48,0.4697,0.44,0.1045,223,361,584,411
11630,2012-04-29 00:00:00,2,1,4,13,0,0,0,1,0.5,0.4848,0.45,0.1045,226,369,595,584
11631,2012-04-29 00:00:00,2,1,4,14,0,0,0,1,0.54,0.5152,0.34,0.0,281,372,653,595
11632,2012-04-29 00:00:00,2,1,4,15,0,0,0,1,0.56,0.5303,0.37,0.1343,279,324,603,653
11633,2012-04-29 00:00:00,2,1,4,16,0,0,0,1,0.6,0.6061,0.28,0.194,240,347,587,603
11634,2012-04-29 00:00:00,2,1,4,17,0,0,0,1,0.62,0.6061,0.27,0.2985,188,334,522,587
11635,2012-04-29 00:00:00,2,1,4,18,0,0,0,1,0.6,0.6061,0.26,0.2836,164,323,487,522
11636,2012-04-29 00:00:00,2,1,4,19,0,0,0,1,0.56,0.5303,0.35,0.1343,128,247,375,487
11637,2012-04-29 00:00:00,2,1,4,20,0,0,0,1,0.56,0.5303,0.32,0.0896,45,198,243,375
11638,2012-04-29 00:00:00,2,1,4,21,0,0,0,1,0.52,0.5,0.48,0.1343,65,139,204,243
11639,2012-04-29 00:00:00,2,1,4,22,0,0,0,1,0.5,0.4848,0.45,0.0,23,85,108,204
11640,2012-04-29 00:00:00,2,1,4,23,0,0,0,1,0.48,0.4697,0.59,0.0,15,67,82,108
11641,2012-04-30 00:00:00,2,1,4,0,0,1,1,1,0.44,0.4394,0.72,0.1045,12,36,48,82
11642,2012-04-30 00:00:00,2,1,4,1,0,1,1,1,0.42,0.4242,0.77,0.0896,9,15,24,48
11643,2012-04-30 00:00:00,2,1,4,2,0,1,1,1,0.42,0.4242,0.71,0.1343,3,5,8,24
11644,2012-04-30 00:00:00,2,1,4,3,0,1,1,1,0.4,0.4091,0.76,0.1642,0,4,4,8
11645,2012-04-30 00:00:00,2,1,4,4,0,1,1,1,0.38,0.3939,0.62,0.2537,0,2,2,4
11646,2012-04-30 00:00:00,2,1,4,5,0,1,1,1,0.38,0.3939,0.62,0.2537,1,19,20,2
11647,2012-04-30 00:00:00,2,1,4,6,0,1,1,1,0.4,0.4091,0.47,0.194,2,121,123,20
11648,2012-04-30 00:00:00,2,1,4,7,0,1,1,1,0.4,0.4091,0.5,0.194,6,343,349,123
11649,2012-04-30 00:00:00,2,1,4,8,0,1,1,1,0.4,0.4091,0.43,0.194,17,579,596,349
