reinstant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
6963,2011-10-18 00:00:00,4,0,10,2,0,2,1,1,0.44,0.4394,0.94,0.0896,1,4,5
6964,2011-10-18 00:00:00,4,0,10,3,0,2,1,1,0.44,0.4394,0.94,0.0896,0,1,1
6965,2011-10-18 00:00:00,4,0,10,4,0,2,1,2,0.44,0.4394,0.94,0.1045,0,4,4
6966,2011-10-18 00:00:00,4,0,10,5,0,2,1,2,0.46,0.4545,0.88,0.0,2,19,21
6967,2011-10-18 00:00:00,4,0,10,6,0,2,1,1,0.46,0.4545,0.82,0.0896,4,105,109
6968,2011-10-18 00:00:00,4,0,10,7,0,2,1,1,0.46,0.4545,0.88,0.0896,15,326,341
6969,2011-10-18 00:00:00,4,0,10,8,0,2,1,1,0.5,0.4848,0.77,0.0896,25,474,499
6970,2011-10-18 00:00:00,4,0,10,9,0,2,1,2,0.52,0.5,0.77,0.0896,29,198,227
6971,2011-10-18 00:00:00,4,0,10,10,0,2,1,2,0.56,0.5303,0.68,0.0,27,75,102
6972,2011-10-18 00:00:00,4,0,10,11,0,2,1,2,0.6,0.6212,0.49,0.1045,35,112,147
6973,2011-10-18 00:00:00,4,0,10,12,0,2,1,2,0.62,0.6212,0.43,0.0896,42,159,201
6974,2011-10-18 00:00:00,4,0,10,13,0,2,1,2,0.64,0.6212,0.38,0.194,48,171,219
6975,2011-10-18 00:00:00,4,0,10,14,0,2,1,2,0.62,0.6212,0.41,0.1642,32,137,169
6976,2011-10-18 00:00:00,4,0,10,15,0,2,1,1,0.62,0.6212,0.5,0.194,66,139,205
6977,2011-10-18 00:00:00,4,0,10,16,0,2,1,1,0.62,0.6212,0.57,0.2537,58,246,304
6978,2011-10-18 00:00:00,4,0,10,17,0,2,1,1,0.6,0.6061,0.6,0.1343,72,553,625
6979,2011-10-18 00:00:00,4,0,10,18,0,2,1,1,0.56,0.5303,0.68,0.1045,58,512,570
6980,2011-10-18 00:00:00,4,0,10,19,0,2,1,1,0.56,0.5303,0.6,0.1045,31,286,317
6981,2011-10-18 00:00:00,4,0,10,20,0,2,1,1,0.54,0.5152,0.64,0.1642,23,204,227
6982,2011-10-18 00:00:00,4,0,10,21,0,2,1,2,0.54,0.5152,0.68,0.1343,28,178,206
6983,2011-10-18 00:00:00,4,0,10,22,0,2,1,2,0.52,0.5,0.77,0.1642,22,115,137
6984,2011-10-18 00:00:00,4,0,10,23,0,2,1,2,0.52,0.5,0.77,0.194,7,63,70
6985,2011-10-19 00:00:00,4,0,10,0,0,3,1,2,0.52,0.5,0.77,0.194,11,23,34
6986,2011-10-19 00:00:00,4,0,10,1,0,3,1,2,0.52,0.5,0.77,0.194,7,9,16
6987,2011-10-19 00:00:00,4,0,10,2,0,3,1,2,0.52,0.5,0.77,0.194,1,6,7
6988,2011-10-19 00:00:00,4,0,10,3,0,3,1,2,0.4969,0.4757,0.6272,0.19,35,153,188
6989,2011-10-19 00:00:00,4,0,10,4,0,3,1,3,0.5,0.4848,0.94,0.194,0,3,3
6990,2011-10-19 00:00:00,4,0,10,5,0,3,1,3,0.5,0.4848,1.0,0.1045,0,3,3
6991,2011-10-19 00:00:00,4,0,10,6,0,3,1,3,0.52,0.5,0.83,0.2537,3,28,31
6992,2011-10-19 00:00:00,4,0,10,7,0,3,1,3,0.52,0.5,0.77,0.2537,1,67,68
6993,2011-10-19 00:00:00,4,0,10,8,0,3,1,3,0.54,0.5152,0.7,0.4925,10,200,210
6994,2011-10-19 00:00:00,4,0,10,9,0,3,1,3,0.52,0.5,0.88,0.4925,17,185,202
6995,2011-10-19 00:00:00,4,0,10,10,0,3,1,3,0.52,0.5,0.88,0.4925,14,109,123
6996,2011-10-19 00:00:00,4,0,10,11,0,3,1,3,0.52,0.5,0.94,0.2537,33,116,149
6997,2011-10-19 00:00:00,4,0,10,12,0,3,1,3,0.52,0.5,0.94,0.3284,13,117,130
6998,2011-10-19 00:00:00,4,0,10,13,0,3,1,2,0.54,0.5152,0.94,0.2836,20,86,106
6999,2011-10-19 00:00:00,4,0,10,14,0,3,1,3,0.54,0.5152,0.94,0.1642,17,80,97
7000,2011-10-19 00:00:00,4,0,10,15,0,3,1,3,0.54,0.5152,1.0,0.1343,21,99,120
7001,2011-10-19 00:00:00,4,0,10,16,0,3,1,3,0.56,0.5303,0.94,0.1642,21,180,201
7002,2011-10-19 00:00:00,4,0,10,17,0,3,1,3,0.56,0.5303,0.94,0.1642,11,170,181
7003,2011-10-19 00:00:00,4,0,10,18,0,3,1,3,0.56,0.5303,1.0,0.1642,8,132,140
7004,2011-10-19 00:00:00,4,0,10,19,0,3,1,2,0.6,0.5455,0.88,0.1343,8,189,197
7005,2011-10-19 00:00:00,4,0,10,20,0,3,1,3,0.6,0.5152,0.94,0.0896,5,140,145
7006,2011-10-19 00:00:00,4,0,10,21,0,3,1,2,0.58,0.5455,0.94,0.1343,6,79,85
7007,2011-10-19 00:00:00,4,0,10,22,0,3,1,2,0.58,0.5455,0.94,0.3582,13,94,107
7008,2011-10-19 00:00:00,4,0,10,23,0,3,1,2,0.58,0.5455,0.94,0.3582,14,55,69
7009,2011-10-20 00:00:00,4,0,10,0,0,4,1,1,0.56,0.5303,0.94,0.2985,4,22,26
7010,2011-10-20 00:00:00,4,0,10,1,0,4,1,1,0.56,0.5303,0.88,0.3582,4,11,15
7011,2011-10-20 00:00:00,4,0,10,2,0,4,1,1,0.56,0.5303,0.88,0.4478,0,4,4
7012,2011-10-20 00:00:00,4,0,10,3,0,4,1,1,0.5,0.4848,0.82,0.4627,0,1,1
7013,2011-10-20 00:00:00,4,0,10,4,0,4,1,1,0.5,0.4848,0.82,0.4627,2,6,8
7014,2011-10-20 00:00:00,4,0,10,5,0,4,1,1,0.48,0.4697,0.82,0.3582,2,24,26
7015,2011-10-20 00:00:00,4,0,10,6,0,4,1,1,0.44,0.4394,0.82,0.4179,5,87,92
7016,2011-10-20 00:00:00,4,0,10,7,0,4,1,1,0.42,0.4242,0.77,0.4478,15,303,318
7017,2011-10-20 00:00:00,4,0,10,8,0,4,1,1,0.44,0.4394,0.67,0.5224,17,409,426
7018,2011-10-20 00:00:00,4,0,10,9,0,4,1,1,0.44,0.4394,0.67,0.5821,26,197,223
7019,2011-10-20 00:00:00,4,0,10,10,0,4,1,1,0.46,0.4545,0.59,0.4478,25,105,130
7020,2011-10-20 00:00:00,4,0,10,11,0,4,1,1,0.48,0.4697,0.55,0.5224,30,99,129
7021,2011-10-20 00:00:00,4,0,10,12,0,4,1,1,0.48,0.4697,0.48,0.5224,28,171,199
7022,2011-10-20 00:00:00,4,0,10,13,0,4,1,1,0.5,0.4848,0.45,0.5821,28,136,164
7023,2011-10-20 00:00:00,4,0,10,14,0,4,1,2,0.48,0.4697,0.48,0.5522,38,117,155
7024,2011-10-20 00:00:00,4,0,10,15,0,4,1,2,0.48,0.4697,0.51,0.4478,22,138,160
7025,2011-10-20 00:00:00,4,0,10,16,0,4,1,2,0.48,0.4697,0.51,0.4478,31,203,234
7026,2011-10-20 00:00:00,4,0,10,17,0,4,1,2,0.48,0.4697,0.48,0.3881,56,438,494
7027,2011-10-20 00:00:00,4,0,10,18,0,4,1,2,0.46,0.4545,0.51,0.2985,39,430,469
7028,2011-10-20 00:00:00,4,0,10,19,0,4,1,1,0.46,0.4545,0.51,0.3582,20,278,298
7029,2011-10-20 00:00:00,4,0,10,20,0,4,1,2,0.46,0.4545,0.51,0.3284,34,207,241
7030,2011-10-20 00:00:00,4,0,10,21,0,4,1,1,0.44,0.4394,0.51,0.2985,16,149,165
7031,2011-10-20 00:00:00,4,0,10,22,0,4,1,1,0.44,0.4394,0.51,0.3284,22,106,128
7032,2011-10-20 00:00:00,4,0,10,23,0,4,1,1,0.42,0.4242,0.58,0.2537,7,83,90
7033,2011-10-21 00:00:00,4,0,10,0,0,5,1,1,0.4,0.4091,0.62,0.2537,8,42,50
7034,2011-10-21 00:00:00,4,0,10,1,0,5,1,1,0.4,0.4091,0.62,0.2239,7,19,26
7035,2011-10-21 00:00:00,4,0,10,2,0,5,1,1,0.38,0.3939,0.66,0.1642,6,12,18
7036,2011-10-21 00:00:00,4,0,10,3,0,5,1,1,0.36,0.3485,0.71,0.1343,0,7,7
7037,2011-10-21 00:00:00,4,0,10,4,0,5,1,1,0.36,0.3485,0.71,0.1642,0,6,6
7038,2011-10-21 00:00:00,4,0,10,5,0,5,1,1,0.34,0.3333,0.76,0.194,0,31,31
7039,2011-10-21 00:00:00,4,0,10,6,0,5,1,1,0.36,0.3485,0.71,0.1642,7,78,85
7040,2011-10-21 00:00:00,4,0,10,7,0,5,1,1,0.36,0.3485,0.71,0.1642,5,228,233
7041,2011-10-21 00:00:00,4,0,10,8,0,5,1,1,0.4,0.4091,0.62,0.194,16,386,402
7042,2011-10-21 00:00:00,4,0,10,9,0,5,1,2,0.42,0.4242,0.58,0.1343,33,189,222
7043,2011-10-21 00:00:00,4,0,10,10,0,5,1,1,0.46,0.4545,0.51,0.1642,32,106,138
7044,2011-10-21 00:00:00,4,0,10,11,0,5,1,1,0.5,0.4848,0.45,0.2239,39,135,174
7045,2011-10-21 00:00:00,4,0,10,12,0,5,1,1,0.5,0.4848,0.45,0.2985,47,193,240
7046,2011-10-21 00:00:00,4,0,10,13,0,5,1,1,0.48,0.4697,0.48,0.3284,43,163,206
7047,2011-10-21 00:00:00,4,0,10,14,0,5,1,1,0.52,0.5,0.42,0.2985,67,131,198
7048,2011-10-21 00:00:00,4,0,10,15,0,5,1,1,0.5,0.4848,0.45,0.2836,57,178,235
7049,2011-10-21 00:00:00,4,0,10,16,0,5,1,1,0.5,0.4848,0.45,0.2537,60,242,302
7050,2011-10-21 00:00:00,4,0,10,17,0,5,1,2,0.46,0.4545,0.51,0.2537,79,445,524
7051,2011-10-21 00:00:00,4,0,10,18,0,5,1,2,0.44,0.4394,0.54,0.2537,43,354,397
7052,2011-10-21 00:00:00,4,0,10,19,0,5,1,2,0.44,0.4394,0.54,0.3881,25,228,253
7053,2011-10-21 00:00:00,4,0,10,20,0,5,1,2,0.44,0.4394,0.54,0.2239,29,155,184
7054,2011-10-21 00:00:00,4,0,10,21,0,5,1,1,0.42,0.4242,0.58,0.1642,31,112,143
7055,2011-10-21 00:00:00,4,0,10,22,0,5,1,1,0.42,0.4242,0.54,0.1642,24,89,113
7056,2011-10-21 00:00:00,4,0,10,23,0,5,1,1,0.4,0.4091,0.62,0.2239,18,99,117
7057,2011-10-22 00:00:00,4,0,10,0,0,6,0,1,0.4,0.4091,0.62,0.194,16,80,96
7058,2011-10-22 00:00:00,4,0,10,1,0,6,0,1,0.4,0.4091,0.62,0.194,20,50,70
7059,2011-10-22 00:00:00,4,0,10,2,0,6,0,1,0.4,0.4091,0.62,0.2537,6,25,31
7060,2011-10-22 00:00:00,4,0,10,3,0,6,0,1,0.4,0.4091,0.62,0.1343,1,19,20
7061,2011-10-22 00:00:00,4,0,10,4,0,6,0,1,0.38,0.3939,0.66,0.0896,4,4,8
7062,2011-10-22 00:00:00,4,0,10,5,0,6,0,1,0.38,0.3939,0.66,0.0,1,7,8
7063,2011-10-22 00:00:00,4,0,10,6,0,6,0,1,0.36,0.3788,0.71,0.0,1,17,18
7064,2011-10-22 00:00:00,4,0,10,7,0,6,0,1,0.36,0.3636,0.76,0.1045,8,49,57
7065,2011-10-22 00:00:00,4,0,10,8,0,6,0,1,0.4,0.4091,0.71,0.0,26,88,114
7066,2011-10-22 00:00:00,4,0,10,9,0,6,0,1,0.42,0.4242,0.67,0.0896,47,122,169
7067,2011-10-22 00:00:00,4,0,10,10,0,6,0,2,0.44,0.4394,0.62,0.1045,87,149,236
7068,2011-10-22 00:00:00,4,0,10,11,0,6,0,2,0.44,0.4394,0.62,0.1045,110,172,282
7069,2011-10-22 00:00:00,4,0,10,12,0,6,0,1,0.46,0.4545,0.55,0.0896,132,211,343
7070,2011-10-22 00:00:00,4,0,10,13,0,6,0,1,0.5,0.4848,0.45,0.0,136,186,322
7071,2011-10-22 00:00:00,4,0,10,14,0,6,0,2,0.48,0.4697,0.48,0.2239,133,177,310
7072,2011-10-22 00:00:00,4,0,10,15,0,6,0,1,0.48,0.4697,0.51,0.2239,159,223,382
7073,2011-10-22 00:00:00,4,0,10,16,0,6,0,1,0.5,0.4848,0.45,0.194,169,190,359
7074,2011-10-22 00:00:00,4,0,10,17,0,6,0,1,0.46,0.4545,0.55,0.1343,143,217,360
7075,2011-10-22 00:00:00,4,0,10,18,0,6,0,1,0.44,0.4394,0.54,0.0896,111,224,335
7076,2011-10-22 00:00:00,4,0,10,19,0,6,0,1,0.44,0.4394,0.67,0.0,47,173,220
7077,2011-10-22 00:00:00,4,0,10,20,0,6,0,1,0.42,0.4242,0.67,0.0,48,111,159
7078,2011-10-22 00:00:00,4,0,10,21,0,6,0,1,0.4,0.4091,0.76,0.0,37,120,157
7079,2011-10-22 00:00:00,4,0,10,22,0,6,0,1,0.4,0.4091,0.76,0.0,30,114,144
7080,2011-10-22 00:00:00,4,0,10,23,0,6,0,1,0.38,0.3939,0.82,0.0,27,81,108
7081,2011-10-23 00:00:00,4,0,10,0,0,0,0,1,0.36,0.3788,0.87,0.0,24,64,88
7082,2011-10-23 00:00:00,4,0,10,1,0,0,0,1,0.36,0.3788,0.87,0.0,11,60,71
7083,2011-10-23 00:00:00,4,0,10,2,0,0,0,1,0.34,0.3485,0.87,0.0896,10,40,50
7084,2011-10-23 00:00:00,4,0,10,3,0,0,0,1,0.34,0.3636,0.87,0.0,15,31,46
7085,2011-10-23 00:00:00,4,0,10,4,0,0,0,1,0.34,0.3636,0.87,0.0,5,1,6
7086,2011-10-23 00:00:00,4,0,10,5,0,0,0,1,0.32,0.3485,0.87,0.0,1,2,3
7087,2011-10-23 00:00:00,4,0,10,6,0,0,0,1,0.32,0.3333,0.87,0.1045,0,12,12
7088,2011-10-23 00:00:00,4,0,10,7,0,0,0,1,0.34,0.3485,0.87,0.0896,3,18,21
7089,2011-10-23 00:00:00,4,0,10,8,0,0,0,1,0.36,0.3485,0.87,0.1343,32,56,88
7090,2011-10-23 00:00:00,4,0,10,9,0,0,0,1,0.4,0.4091,0.76,0.0,48,95,143
7091,2011-10-23 00:00:00,4,0,10,10,0,0,0,1,0.42,0.4242,0.71,0.0896,104,185,289
7092,2011-10-23 00:00:00,4,0,10,11,0,0,0,1,0.46,0.4545,0.72,0.1642,131,202,333
7093,2011-10-23 00:00:00,4,0,10,12,0,0,0,1,0.5,0.4848,0.59,0.2537,164,249,413
7094,2011-10-23 00:00:00,4,0,10,13,0,0,0,1,0.52,0.5,0.55,0.194,160,255,415
7095,2011-10-23 00:00:00,4,0,10,14,0,0,0,1,0.52,0.5,0.55,0.2239,192,216,408
7096,2011-10-23 00:00:00,4,0,10,15,0,0,0,1,0.52,0.5,0.52,0.1642,171,216,387
7097,2011-10-23 00:00:00,4,0,10,16,0,0,0,1,0.52,0.5,0.55,0.194,188,217,405
7098,2011-10-23 00:00:00,4,0,10,17,0,0,0,1,0.5,0.4848,0.63,0.1343,120,220,340
7099,2011-10-23 00:00:00,4,0,10,18,0,0,0,1,0.5,0.4848,0.63,0.1045,88,196,284
7100,2011-10-23 00:00:00,4,0,10,19,0,0,0,1,0.46,0.4545,0.77,0.0,53,140,193
7101,2011-10-23 00:00:00,4,0,10,20,0,0,0,1,0.44,0.4394,0.72,0.0896,32,112,144
7102,2011-10-23 00:00:00,4,0,10,21,0,0,0,1,0.44,0.4394,0.72,0.0896,24,75,99
7103,2011-10-23 00:00:00,4,0,10,22,0,0,0,1,0.42,0.4242,0.77,0.1045,25,69,94
7104,2011-10-23 00:00:00,4,0,10,23,0,0,0,1,0.42,0.4242,0.77,0.1642,18,31,49
7105,2011-10-24 00:00:00,4,0,10,0,0,1,1,1,0.42,0.4242,0.77,0.0,6,26,32
7106,2011-10-24 00:00:00,4,0,10,1,0,1,1,1,0.4,0.4091,0.82,0.1343,7,8,15
7107,2011-10-24 00:00:00,4,0,10,2,0,1,1,1,0.4,0.4091,0.87,0.1045,1,6,7
7108,2011-10-24 00:00:00,4,0,10,3,0,1,1,1,0.4,0.4091,0.82,0.0896,1,3,4
7109,2011-10-24 00:00:00,4,0,10,4,0,1,1,1,0.4,0.4091,0.82,0.0,1,5,6
7110,2011-10-24 00:00:00,4,0,10,5,0,1,1,1,0.38,0.3939,0.87,0.0,2,19,21
7111,2011-10-24 00:00:00,4,0,10,6,0,1,1,1,0.4,0.4091,0.87,0.1045,3,83,86
7112,2011-10-24 00:00:00,4,0,10,7,0,1,1,2,0.38,0.3939,0.94,0.1045,11,274,285
7113,2011-10-24 00:00:00,4,0,10,8,0,1,1,2,0.42,0.4242,0.88,0.1642,20,378,398
7114,2011-10-24 00:00:00,4,0,10,9,0,1,1,2,0.44,0.4394,0.82,0.1642,29,166,195
7115,2011-10-24 00:00:00,4,0,10,10,0,1,1,2,0.46,0.4545,0.82,0.2537,47,82,129
7116,2011-10-24 00:00:00,4,0,10,11,0,1,1,2,0.5,0.4848,0.72,0.1642,59,109,168
7117,2011-10-24 00:00:00,4,0,10,12,0,1,1,2,0.52,0.5,0.68,0.1045,64,156,220
7118,2011-10-24 00:00:00,4,0,10,13,0,1,1,2,0.54,0.5152,0.64,0.2239,60,138,198
7119,2011-10-24 00:00:00,4,0,10,14,0,1,1,2,0.54,0.5152,0.64,0.194,63,143,206
7120,2011-10-24 00:00:00,4,0,10,15,0,1,1,1,0.56,0.5303,0.6,0.1642,52,125,177
7121,2011-10-24 00:00:00,4,0,10,16,0,1,1,1,0.54,0.5152,0.64,0.194,68,242,310
7122,2011-10-24 00:00:00,4,0,10,17,0,1,1,1,0.52,0.5,0.68,0.1343,87,527,614
7123,2011-10-24 00:00:00,4,0,10,18,0,1,1,1,0.54,0.5152,0.6,0.0896,58,428,486
7124,2011-10-24 00:00:00,4,0,10,19,0,1,1,3,0.48,0.4697,0.82,0.0,25,212,237
7125,2011-10-24 00:00:00,4,0,10,20,0,1,1,1,0.48,0.4697,0.82,0.1045,11,118,129
7126,2011-10-24 00:00:00,4,0,10,21,0,1,1,1,0.46,0.4545,0.87,0.1045,12,114,126
7127,2011-10-24 00:00:00,4,0,10,22,0,1,1,1,0.48,0.4697,0.75,0.1642,3,76,79
7128,2011-10-24 00:00:00,4,0,10,23,0,1,1,1,0.46,0.4545,0.77,0.0896,9,50,59
7129,2011-10-25 00:00:00,4,0,10,0,0,2,1,1,0.44,0.4394,0.77,0.1343,4,26,30
7130,2011-10-25 00:00:00,4,0,10,1,0,2,1,1,0.44,0.4394,0.77,0.1343,5,6,11
7131,2011-10-25 00:00:00,4,0,10,2,0,2,1,1,0.42,0.4242,0.82,0.1343,2,3,5
7132,2011-10-25 00:00:00,4,0,10,3,0,2,1,1,0.4,0.4091,0.87,0.0,1,3,4
7133,2011-10-25 00:00:00,4,0,10,4,0,2,1,1,0.38,0.3939,0.87,0.1343,0,5,5
7134,2011-10-25 00:00:00,4,0,10,5,0,2,1,1,0.38,0.3939,0.87,0.1343,0,24,24
7135,2011-10-25 00:00:00,4,0,10,6,0,2,1,1,0.38,0.3939,0.82,0.1045,3,95,98
7136,2011-10-25 00:00:00,4,0,10,7,0,2,1,1,0.4,0.4091,0.76,0.194,15,299,314
7137,2011-10-25 00:00:00,4,0,10,8,0,2,1,1,0.44,0.4394,0.72,0.0,25,383,408
7138,2011-10-25 00:00:00,4,0,10,9,0,2,1,1,0.48,0.4697,0.55,0.2239,29,194,223
7139,2011-10-25 00:00:00,4,0,10,10,0,2,1,1,0.5,0.4848,0.51,0.2537,26,102,128
7140,2011-10-25 00:00:00,4,0,10,11,0,2,1,1,0.52,0.5,0.48,0.2836,46,120,166
7141,2011-10-25 00:00:00,4,0,10,12,0,2,1,1,0.54,0.5152,0.39,0.3582,35,165,200
7142,2011-10-25 00:00:00,4,0,10,13,0,2,1,1,0.56,0.5303,0.37,0.3881,37,161,198
7143,2011-10-25 00:00:00,4,0,10,14,0,2,1,1,0.56,0.5303,0.4,0.2537,66,134,200
7144,2011-10-25 00:00:00,4,0,10,15,0,2,1,1,0.56,0.5303,0.37,0.1045,63,171,234
7145,2011-10-25 00:00:00,4,0,10,16,0,2,1,1,0.56,0.5303,0.37,0.194,52,233,285
7146,2011-10-25 00:00:00,4,0,10,17,0,2,1,1,0.56,0.5303,0.37,0.1045,68,517,585
7147,2011-10-25 00:00:00,4,0,10,18,0,2,1,1,0.52,0.5,0.42,0.1045,65,453,518
7148,2011-10-25 00:00:00,4,0,10,19,0,2,1,1,0.48,0.4697,0.67,0.194,44,294,338
7149,2011-10-25 00:00:00,4,0,10,20,0,2,1,1,0.46,0.4545,0.67,0.1045,40,208,248
7150,2011-10-25 00:00:00,4,0,10,21,0,2,1,1,0.44,0.4394,0.72,0.1343,32,169,201
7151,2011-10-25 00:00:00,4,0,10,22,0,2,1,1,0.46,0.4545,0.67,0.194,22,148,170
7152,2011-10-25 00:00:00,4,0,10,23,0,2,1,1,0.44,0.4394,0.72,0.1343,15,79,94
7153,2011-10-26 00:00:00,4,0,10,0,0,3,1,1,0.44,0.4394,0.72,0.194,4,28,32
7154,2011-10-26 00:00:00,4,0,10,1,0,3,1,1,0.44,0.4394,0.67,0.2537,3,9,12
7155,2011-10-26 00:00:00,4,0,10,2,0,3,1,1,0.44,0.4394,0.67,0.1642,2,1,3
7156,2011-10-26 00:00:00,4,0,10,3,0,3,1,1,0.44,0.4394,0.67,0.2239,0,3,3
7157,2011-10-26 00:00:00,4,0,10,4,0,3,1,1,0.42,0.4242,0.71,0.2537,0,5,5
7158,2011-10-26 00:00:00,4,0,10,5,0,3,1,1,0.42,0.4242,0.71,0.2239,0,21,21
7159,2011-10-26 00:00:00,4,0,10,6,0,3,1,1,0.42,0.4242,0.71,0.2239,0,92,92
7160,2011-10-26 00:00:00,4,0,10,7,0,3,1,1,0.42,0.4242,0.71,0.1642,15,284,299
7161,2011-10-26 00:00:00,4,0,10,8,0,3,1,2,0.44,0.4394,0.67,0.194,26,438,464
7162,2011-10-26 00:00:00,4,0,10,9,0,3,1,2,0.48,0.4697,0.63,0.2239,14,226,240
7163,2011-10-26 00:00:00,4,0,10,10,0,3,1,2,0.52,0.5,0.62,0.2537,26,105,131
7164,2011-10-26 00:00:00,4,0,10,11,0,3,1,1,0.52,0.5,0.59,0.3284,23,132,155
7165,2011-10-26 00:00:00,4,0,10,12,0,3,1,3,0.58,0.5455,0.53,0.2239,39,155,194
7166,2011-10-26 00:00:00,4,0,10,13,0,3,1,3,0.56,0.5303,0.6,0.1045,20,62,82
7167,2011-10-26 00:00:00,4,0,10,14,0,3,1,2,0.52,0.5,0.77,0.0,14,52,66
7168,2011-10-26 00:00:00,4,0,10,15,0,3,1,2,0.52,0.5,0.77,0.0,11,59,70
7169,2011-10-26 00:00:00,4,0,10,16,0,3,1,2,0.52,0.5,0.77,0.0896,17,196,213
7170,2011-10-26 00:00:00,4,0,10,17,0,3,1,2,0.52,0.5,0.77,0.1045,40,414,454
7171,2011-10-26 00:00:00,4,0,10,18,0,3,1,1,0.52,0.5,0.77,0.1642,55,398,453
7172,2011-10-26 00:00:00,4,0,10,19,0,3,1,1,0.5,0.4848,0.82,0.0,25,306,331
7173,2011-10-26 00:00:00,4,0,10,20,0,3,1,1,0.5,0.4848,0.88,0.0,27,180,207
7174,2011-10-26 00:00:00,4,0,10,21,0,3,1,2,0.52,0.5,0.77,0.0,17,140,157
7175,2011-10-26 00:00:00,4,0,10,22,0,3,1,2,0.48,0.4697,0.88,0.0896,23,112,135
7176,2011-10-26 00:00:00,4,0,10,23,0,3,1,2,0.48,0.4697,0.88,0.0896,3,72,75
7177,2011-10-27 00:00:00,4,0,10,0,0,4,1,1,0.46,0.4545,0.94,0.0,3,23,26
7178,2011-10-27 00:00:00,4,0,10,1,0,4,1,1,0.46,0.4545,0.94,0.0,2,9,11
7179,2011-10-27 00:00:00,4,0,10,2,0,4,1,3,0.46,0.4545,0.94,0.0,3,5,8
7180,2011-10-27 00:00:00,4,0,10,3,0,4,1,3,0.46,0.4545,0.94,0.0,1,3,4
7181,2011-10-27 00:00:00,4,0,10,4,0,4,1,3,0.48,0.4697,0.88,0.0,1,3,4
7182,2011-10-27 00:00:00,4,0,10,5,0,4,1,3,0.48,0.4697,0.88,0.0896,1,14,15
7183,2011-10-27 00:00:00,4,0,10,6,0,4,1,3,0.5,0.4848,0.82,0.0,4,42,46
7184,2011-10-27 00:00:00,4,0,10,7,0,4,1,2,0.46,0.4545,0.94,0.0896,9,128,137
7185,2011-10-27 00:00:00,4,0,10,8,0,4,1,3,0.48,0.4697,0.88,0.194,12,304,316
7186,2011-10-27 00:00:00,4,0,10,9,0,4,1,2,0.5,0.4848,0.82,0.1642,16,155,171
7187,2011-10-27 00:00:00,4,0,10,10,0,4,1,3,0.5,0.4848,0.88,0.194,10,52,62
7188,2011-10-27 00:00:00,4,0,10,11,0,4,1,3,0.5,0.4848,0.88,0.1343,8,44,52
7189,2011-10-27 00:00:00,4,0,10,12,0,4,1,3,0.5,0.4848,0.88,0.1343,8,45,53
7190,2011-10-27 00:00:00,4,0,10,13,0,4,1,2,0.5,0.4848,0.88,0.1642,10,64,74
7191,2011-10-27 00:00:00,4,0,10,14,0,4,1,2,0.52,0.5,0.83,0.0,16,76,92
7192,2011-10-27 00:00:00,4,0,10,15,0,4,1,2,0.52,0.5,0.83,0.1045,12,95,107
7193,2011-10-27 00:00:00,4,0,10,16,0,4,1,2,0.56,0.5303,0.73,0.1642,14,193,207
7194,2011-10-27 00:00:00,4,0,10,17,0,4,1,2,0.5,0.4848,0.72,0.4627,31,291,322
7195,2011-10-27 00:00:00,4,0,10,18,0,4,1,2,0.48,0.4697,0.67,0.4627,14,226,240
7196,2011-10-27 00:00:00,4,0,10,19,0,4,1,2,0.44,0.4394,0.67,0.4627,19,200,219
7197,2011-10-27 00:00:00,4,0,10,20,0,4,1,1,0.42,0.4242,0.67,0.4925,11,171,182
7198,2011-10-27 00:00:00,4,0,10,21,0,4,1,1,0.4,0.4091,0.62,0.5224,13,119,132
7199,2011-10-27 00:00:00,4,0,10,22,0,4,1,1,0.36,0.3182,0.66,0.4925,14,97,111
7200,2011-10-27 00:00:00,4,0,10,23,0,4,1,1,0.34,0.303,0.61,0.4179,8,60,68
7201,2011-10-28 00:00:00,4,0,10,0,0,5,1,1,0.34,0.3182,0.66,0.2537,4,40,44
7202,2011-10-28 00:00:00,4,0,10,1,0,5,1,1,0.32,0.303,0.66,0.2537,7,9,16
7203,2011-10-28 00:00:00,4,0,10,2,0,5,1,1,0.32,0.303,0.66,0.2836,1,3,4
7204,2011-10-28 00:00:00,4,0,10,3,0,5,1,1,0.3,0.2879,0.7,0.2836,4,4,8
7205,2011-10-28 00:00:00,4,0,10,4,0,5,1,1,0.3,0.2879,0.65,0.2836,5,5,10
7206,2011-10-28 00:00:00,4,0,10,5,0,5,1,2,0.3,0.2879,0.61,0.2537,0,25,25
7207,2011-10-28 00:00:00,4,0,10,6,0,5,1,1,0.28,0.2727,0.65,0.2537,1,74,75
7208,2011-10-28 00:00:00,4,0,10,7,0,5,1,1,0.28,0.2727,0.65,0.2537,6,199,205
7209,2011-10-28 00:00:00,4,0,10,8,0,5,1,1,0.3,0.2879,0.61,0.2836,13,361,374
7210,2011-10-28 00:00:00,4,0,10,9,0,5,1,1,0.32,0.303,0.57,0.2239,19,210,229
7211,2011-10-28 00:00:00,4,0,10,10,0,5,1,1,0.34,0.3182,0.57,0.2239,28,102,130
7212,2011-10-28 00:00:00,4,0,10,11,0,5,1,1,0.36,0.3485,0.5,0.2239,40,128,168
